country,iso3,who_region,date,new_cases
Romania,ROU,European Region,2022/7/11,0
Romania,ROU,European Region,2022/7/12,0
Romania,ROU,European Region,2022/7/13,1
Romania,ROU,European Region,2022/7/14,1
Romania,ROU,European Region,2022/7/15,0
Romania,ROU,European Region,2022/7/18,2
Romania,ROU,European Region,2022/7/19,1
Romania,ROU,European Region,2022/7/20,0
Romania,ROU,European Region,2022/7/21,0
Romania,ROU,European Region,2022/7/22,0
Romania,ROU,European Region,2022/7/25,1
Romania,ROU,European Region,2022/7/26,0
Romania,ROU,European Region,2022/7/27,0
Romania,ROU,European Region,2022/7/28,0
Romania,ROU,European Region,2022/7/29,0
Romania,ROU,European Region,2022/8/1,1
Romania,ROU,European Region,2022/8/2,1
Romania,ROU,European Region,2022/8/3,0
Romania,ROU,European Region,2022/8/4,0
Romania,ROU,European Region,2022/8/5,0
Romania,ROU,European Region,2022/8/8,3
Romania,ROU,European Region,2022/8/9,3
Romania,ROU,European Region,2022/8/10,0
Romania,ROU,European Region,2022/8/11,0
Romania,ROU,European Region,2022/8/12,3
Romania,ROU,European Region,2022/8/14,1
Romania,ROU,European Region,2022/8/16,0
Romania,ROU,European Region,2022/8/17,0
Romania,ROU,European Region,2022/8/18,1
Romania,ROU,European Region,2022/8/19,0
Romania,ROU,European Region,2022/8/22,1
Romania,ROU,European Region,2022/8/23,1
Romania,ROU,European Region,2022/8/24,0
Romania,ROU,European Region,2022/8/25,0
Romania,ROU,European Region,2022/8/26,1
Romania,ROU,European Region,2022/8/29,0
Romania,ROU,European Region,2022/8/30,0
Romania,ROU,European Region,2022/8/31,0
Romania,ROU,European Region,2022/9/1,0
Romania,ROU,European Region,2022/9/4,0
Romania,ROU,European Region,2022/9/6,0
Romania,ROU,European Region,2022/9/7,0
Romania,ROU,European Region,2022/9/8,1
Romania,ROU,European Region,2022/9/11,0
Romania,ROU,European Region,2022/9/13,0
Romania,ROU,European Region,2022/9/14,0
Romania,ROU,European Region,2022/9/15,0
Romania,ROU,European Region,2022/9/16,0
Romania,ROU,European Region,2022/9/19,1
Romania,ROU,European Region,2022/9/20,1
Romania,ROU,European Region,2022/9/21,0
Romania,ROU,European Region,2022/9/22,0
Romania,ROU,European Region,2022/9/23,0
Romania,ROU,European Region,2022/9/26,1
Romania,ROU,European Region,2022/9/27,0
Romania,ROU,European Region,2022/9/28,0
Romania,ROU,European Region,2022/9/29,0
Romania,ROU,European Region,2022/9/30,0
Romania,ROU,European Region,2022/10/3,0
Romania,ROU,European Region,2022/10/4,0
Romania,ROU,European Region,2022/10/5,0
Romania,ROU,European Region,2022/10/6,0
Romania,ROU,European Region,2022/10/7,0
Romania,ROU,European Region,2022/10/10,0
Romania,ROU,European Region,2022/10/11,1
Romania,ROU,European Region,2022/10/12,0
Romania,ROU,European Region,2022/10/13,0
Romania,ROU,European Region,2022/10/14,0
Romania,ROU,European Region,2022/10/17,0
Romania,ROU,European Region,2022/10/19,0
Romania,ROU,European Region,2022/10/20,0
Romania,ROU,European Region,2022/10/21,0
Romania,ROU,European Region,2022/10/24,0
Romania,ROU,European Region,2022/10/25,1
Romania,ROU,European Region,2022/10/26,0
Russian Federation,RUS,European Region,2022/7/12,1
Russian Federation,RUS,European Region,2022/7/13,0
Russian Federation,RUS,European Region,2022/7/14,0
Russian Federation,RUS,European Region,2022/7/15,0
Russian Federation,RUS,European Region,2022/7/18,0
Russian Federation,RUS,European Region,2022/7/19,0
Russian Federation,RUS,European Region,2022/7/20,0
Russian Federation,RUS,European Region,2022/7/21,0
Russian Federation,RUS,European Region,2022/7/22,0
Russian Federation,RUS,European Region,2022/7/25,0
Russian Federation,RUS,European Region,2022/7/26,0
Russian Federation,RUS,European Region,2022/7/27,0
Russian Federation,RUS,European Region,2022/7/28,0
Russian Federation,RUS,European Region,2022/7/29,0
Russian Federation,RUS,European Region,2022/8/1,0
Russian Federation,RUS,European Region,2022/8/2,0
Russian Federation,RUS,European Region,2022/8/3,0
Russian Federation,RUS,European Region,2022/8/4,0
Russian Federation,RUS,European Region,2022/8/5,0
Russian Federation,RUS,European Region,2022/8/8,0
Russian Federation,RUS,European Region,2022/8/9,0
Russian Federation,RUS,European Region,2022/8/10,0
Russian Federation,RUS,European Region,2022/8/11,0
Russian Federation,RUS,European Region,2022/8/12,0
Russian Federation,RUS,European Region,2022/8/14,0
Russian Federation,RUS,European Region,2022/8/16,0
Russian Federation,RUS,European Region,2022/8/17,0
Russian Federation,RUS,European Region,2022/8/18,0
Russian Federation,RUS,European Region,2022/8/19,0
Russian Federation,RUS,European Region,2022/8/22,0
Russian Federation,RUS,European Region,2022/8/23,0
Russian Federation,RUS,European Region,2022/8/24,0
Russian Federation,RUS,European Region,2022/8/25,0
Russian Federation,RUS,European Region,2022/8/26,0
Russian Federation,RUS,European Region,2022/8/29,0
Russian Federation,RUS,European Region,2022/8/30,0
Russian Federation,RUS,European Region,2022/8/31,0
Russian Federation,RUS,European Region,2022/9/1,0
Russian Federation,RUS,European Region,2022/9/4,0
Russian Federation,RUS,European Region,2022/9/6,0
Russian Federation,RUS,European Region,2022/9/7,0
Russian Federation,RUS,European Region,2022/9/8,0
Russian Federation,RUS,European Region,2022/9/11,1
Russian Federation,RUS,European Region,2022/9/13,0
Russian Federation,RUS,European Region,2022/9/14,0
Russian Federation,RUS,European Region,2022/9/15,0
Russian Federation,RUS,European Region,2022/9/16,0
Russian Federation,RUS,European Region,2022/9/19,0
Russian Federation,RUS,European Region,2022/9/20,0
Russian Federation,RUS,European Region,2022/9/21,0
Russian Federation,RUS,European Region,2022/9/22,0
Russian Federation,RUS,European Region,2022/9/23,0
Russian Federation,RUS,European Region,2022/9/26,0
Russian Federation,RUS,European Region,2022/9/27,0
Russian Federation,RUS,European Region,2022/9/28,0
Russian Federation,RUS,European Region,2022/9/29,0
Russian Federation,RUS,European Region,2022/9/30,0
Russian Federation,RUS,European Region,2022/10/3,0
Russian Federation,RUS,European Region,2022/10/4,0
Russian Federation,RUS,European Region,2022/10/5,0
Russian Federation,RUS,European Region,2022/10/6,0
Russian Federation,RUS,European Region,2022/10/7,0
Russian Federation,RUS,European Region,2022/10/10,0
Russian Federation,RUS,European Region,2022/10/11,0
Russian Federation,RUS,European Region,2022/10/12,0
Russian Federation,RUS,European Region,2022/10/13,0
Russian Federation,RUS,European Region,2022/10/14,0
Russian Federation,RUS,European Region,2022/10/17,0
Russian Federation,RUS,European Region,2022/10/19,0
Russian Federation,RUS,European Region,2022/10/20,0
Russian Federation,RUS,European Region,2022/10/21,0
Russian Federation,RUS,European Region,2022/10/24,0
Russian Federation,RUS,European Region,2022/10/25,0
Russian Federation,RUS,European Region,2022/10/26,0
San Marino,SMR,European Region,2022/9/29,0
San Marino,SMR,European Region,2022/9/30,0
San Marino,SMR,European Region,2022/10/3,0
San Marino,SMR,European Region,2022/10/4,0
San Marino,SMR,European Region,2022/10/5,0
San Marino,SMR,European Region,2022/10/6,0
San Marino,SMR,European Region,2022/10/7,0
San Marino,SMR,European Region,2022/10/10,1
San Marino,SMR,European Region,2022/10/11,0
San Marino,SMR,European Region,2022/10/12,0
San Marino,SMR,European Region,2022/10/13,0
San Marino,SMR,European Region,2022/10/14,0
San Marino,SMR,European Region,2022/10/17,0
San Marino,SMR,European Region,2022/10/19,0
San Marino,SMR,European Region,2022/10/20,0
San Marino,SMR,European Region,2022/10/21,0
San Marino,SMR,European Region,2022/10/24,0
San Marino,SMR,European Region,2022/10/25,0
San Marino,SMR,European Region,2022/10/26,0
Serbia,SRB,European Region,2022/6/17,1
Serbia,SRB,European Region,2022/7/11,0
Serbia,SRB,European Region,2022/7/12,0
Serbia,SRB,European Region,2022/7/13,0
Serbia,SRB,European Region,2022/7/14,4
Serbia,SRB,European Region,2022/7/15,0
Serbia,SRB,European Region,2022/7/18,0
Serbia,SRB,European Region,2022/7/19,0
Serbia,SRB,European Region,2022/7/20,0
Serbia,SRB,European Region,2022/7/21,0
Serbia,SRB,European Region,2022/7/22,0
Serbia,SRB,European Region,2022/7/25,0
Serbia,SRB,European Region,2022/7/26,5
Serbia,SRB,European Region,2022/7/27,0
Serbia,SRB,European Region,2022/7/28,0
Serbia,SRB,European Region,2022/7/29,0
Serbia,SRB,European Region,2022/8/1,0
Serbia,SRB,European Region,2022/8/2,0
Serbia,SRB,European Region,2022/8/3,0
Serbia,SRB,European Region,2022/8/4,0
Serbia,SRB,European Region,2022/8/5,0
Serbia,SRB,European Region,2022/8/8,13
Serbia,SRB,European Region,2022/8/9,0
Serbia,SRB,European Region,2022/8/10,0
Serbia,SRB,European Region,2022/8/11,0
Serbia,SRB,European Region,2022/8/12,0
Serbia,SRB,European Region,2022/8/14,0
Serbia,SRB,European Region,2022/8/16,0
Serbia,SRB,European Region,2022/8/17,0
Serbia,SRB,European Region,2022/8/18,8
Serbia,SRB,European Region,2022/8/19,0
Serbia,SRB,European Region,2022/8/22,0
Serbia,SRB,European Region,2022/8/23,0
Serbia,SRB,European Region,2022/8/24,0
Serbia,SRB,European Region,2022/8/25,0
Serbia,SRB,European Region,2022/8/26,0
Serbia,SRB,European Region,2022/8/29,0
Serbia,SRB,European Region,2022/8/30,0
Serbia,SRB,European Region,2022/8/31,0
Serbia,SRB,European Region,2022/9/1,0
Serbia,SRB,European Region,2022/9/4,0
Serbia,SRB,European Region,2022/9/6,0
Serbia,SRB,European Region,2022/9/7,0
Serbia,SRB,European Region,2022/9/8,0
Serbia,SRB,European Region,2022/9/11,0
Serbia,SRB,European Region,2022/9/13,0
Serbia,SRB,European Region,2022/9/14,0
Serbia,SRB,European Region,2022/9/15,0
Serbia,SRB,European Region,2022/9/16,0
Serbia,SRB,European Region,2022/9/19,0
Serbia,SRB,European Region,2022/9/20,0
Serbia,SRB,European Region,2022/9/21,9
Serbia,SRB,European Region,2022/9/22,0
Serbia,SRB,European Region,2022/9/23,0
Serbia,SRB,European Region,2022/9/26,0
Serbia,SRB,European Region,2022/9/27,0
Serbia,SRB,European Region,2022/9/28,0
Serbia,SRB,European Region,2022/9/29,0
Serbia,SRB,European Region,2022/9/30,0
Serbia,SRB,European Region,2022/10/3,0
Serbia,SRB,European Region,2022/10/4,0
Serbia,SRB,European Region,2022/10/5,0
Serbia,SRB,European Region,2022/10/6,0
Serbia,SRB,European Region,2022/10/7,0
Serbia,SRB,European Region,2022/10/10,0
Serbia,SRB,European Region,2022/10/11,0
Serbia,SRB,European Region,2022/10/12,0
Serbia,SRB,European Region,2022/10/13,0
Serbia,SRB,European Region,2022/10/14,0
Serbia,SRB,European Region,2022/10/17,0
Serbia,SRB,European Region,2022/10/19,0
Serbia,SRB,European Region,2022/10/20,0
Serbia,SRB,European Region,2022/10/21,0
Serbia,SRB,European Region,2022/10/24,0
Serbia,SRB,European Region,2022/10/25,0
Serbia,SRB,European Region,2022/10/26,0
Slovakia,SVK,European Region,2022/7/7,1
Slovakia,SVK,European Region,2022/7/11,0
Slovakia,SVK,European Region,2022/7/12,0
Slovakia,SVK,European Region,2022/7/13,0
Slovakia,SVK,European Region,2022/7/14,0
Slovakia,SVK,European Region,2022/7/15,1
Slovakia,SVK,European Region,2022/7/18,0
Slovakia,SVK,European Region,2022/7/19,0
Slovakia,SVK,European Region,2022/7/20,0
Slovakia,SVK,European Region,2022/7/21,0
Slovakia,SVK,European Region,2022/7/22,1
Slovakia,SVK,European Region,2022/7/25,0
Slovakia,SVK,European Region,2022/7/26,0
Slovakia,SVK,European Region,2022/7/27,0
Slovakia,SVK,European Region,2022/7/28,0
Slovakia,SVK,European Region,2022/7/29,3
Slovakia,SVK,European Region,2022/8/1,0
Slovakia,SVK,European Region,2022/8/2,0
Slovakia,SVK,European Region,2022/8/3,0
Slovakia,SVK,European Region,2022/8/4,0
Slovakia,SVK,European Region,2022/8/5,0
Slovakia,SVK,European Region,2022/8/8,2
Slovakia,SVK,European Region,2022/8/9,0
Slovakia,SVK,European Region,2022/8/10,0
Slovakia,SVK,European Region,2022/8/11,1
Slovakia,SVK,European Region,2022/8/12,0
Slovakia,SVK,European Region,2022/8/14,1
Slovakia,SVK,European Region,2022/8/16,0
Slovakia,SVK,European Region,2022/8/17,0
Slovakia,SVK,European Region,2022/8/18,0
Slovakia,SVK,European Region,2022/8/19,0
Slovakia,SVK,European Region,2022/8/22,2
Slovakia,SVK,European Region,2022/8/23,0
Slovakia,SVK,European Region,2022/8/24,0
Slovakia,SVK,European Region,2022/8/25,0
Slovakia,SVK,European Region,2022/8/26,0
Slovakia,SVK,European Region,2022/8/29,0
Slovakia,SVK,European Region,2022/8/30,0
Slovakia,SVK,European Region,2022/8/31,0
Slovakia,SVK,European Region,2022/9/1,0
Slovakia,SVK,European Region,2022/9/4,2
Slovakia,SVK,European Region,2022/9/6,0
Slovakia,SVK,European Region,2022/9/7,0
Slovakia,SVK,European Region,2022/9/8,0
Slovakia,SVK,European Region,2022/9/11,0
Slovakia,SVK,European Region,2022/9/13,0
Slovakia,SVK,European Region,2022/9/14,0
Slovakia,SVK,European Region,2022/9/15,0
Slovakia,SVK,European Region,2022/9/16,0
Slovakia,SVK,European Region,2022/9/19,0
Slovakia,SVK,European Region,2022/9/20,0
Slovakia,SVK,European Region,2022/9/21,0
Slovakia,SVK,European Region,2022/9/22,0
Slovakia,SVK,European Region,2022/9/23,0
Slovakia,SVK,European Region,2022/9/26,0
Slovakia,SVK,European Region,2022/9/27,0
Slovakia,SVK,European Region,2022/9/28,0
Slovakia,SVK,European Region,2022/9/29,0
Slovakia,SVK,European Region,2022/9/30,0
Slovakia,SVK,European Region,2022/10/3,0
Slovakia,SVK,European Region,2022/10/4,0
Slovakia,SVK,European Region,2022/10/5,0
Slovakia,SVK,European Region,2022/10/6,0
Slovakia,SVK,European Region,2022/10/7,0
Slovakia,SVK,European Region,2022/10/10,0
Slovakia,SVK,European Region,2022/10/11,0
Slovakia,SVK,European Region,2022/10/12,0
Slovakia,SVK,European Region,2022/10/13,0
Slovakia,SVK,European Region,2022/10/14,0
Slovakia,SVK,European Region,2022/10/17,0
Slovakia,SVK,European Region,2022/10/19,0
Slovakia,SVK,European Region,2022/10/20,0
Slovakia,SVK,European Region,2022/10/21,0
Slovakia,SVK,European Region,2022/10/24,0
Slovakia,SVK,European Region,2022/10/25,0
Slovakia,SVK,European Region,2022/10/26,0
Slovenia,SVN,European Region,2022/5/24,1
Slovenia,SVN,European Region,2022/5/25,1
Slovenia,SVN,European Region,2022/6/2,1
Slovenia,SVN,European Region,2022/6/6,3
Slovenia,SVN,European Region,2022/6/7,0
Slovenia,SVN,European Region,2022/6/8,0
Slovenia,SVN,European Region,2022/6/9,0
Slovenia,SVN,European Region,2022/6/10,0
Slovenia,SVN,European Region,2022/6/13,1
Slovenia,SVN,European Region,2022/6/14,0
Slovenia,SVN,European Region,2022/6/22,1
Slovenia,SVN,European Region,2022/6/23,1
Slovenia,SVN,European Region,2022/7/4,3
Slovenia,SVN,European Region,2022/7/7,2
Slovenia,SVN,European Region,2022/7/10,4
Slovenia,SVN,European Region,2022/7/11,0
Slovenia,SVN,European Region,2022/7/12,0
Slovenia,SVN,European Region,2022/7/13,0
Slovenia,SVN,European Region,2022/7/14,1
Slovenia,SVN,European Region,2022/7/15,1
Slovenia,SVN,European Region,2022/7/18,4
Slovenia,SVN,European Region,2022/7/19,2
Slovenia,SVN,European Region,2022/7/20,0
Slovenia,SVN,European Region,2022/7/21,1
Slovenia,SVN,European Region,2022/7/22,0
Slovenia,SVN,European Region,2022/7/25,1
Slovenia,SVN,European Region,2022/7/26,5
Slovenia,SVN,European Region,2022/7/27,0
Slovenia,SVN,European Region,2022/7/28,0
Slovenia,SVN,European Region,2022/7/29,0
Slovenia,SVN,European Region,2022/8/1,2
Slovenia,SVN,European Region,2022/8/2,2
Slovenia,SVN,European Region,2022/8/3,0
Slovenia,SVN,European Region,2022/8/4,0
Slovenia,SVN,European Region,2022/8/5,0
Slovenia,SVN,European Region,2022/8/8,1
Slovenia,SVN,European Region,2022/8/9,2
Slovenia,SVN,European Region,2022/8/10,1
Slovenia,SVN,European Region,2022/8/11,0
Slovenia,SVN,European Region,2022/8/12,2
Slovenia,SVN,European Region,2022/8/14,0
Slovenia,SVN,European Region,2022/8/16,0
Slovenia,SVN,European Region,2022/8/17,0
Slovenia,SVN,European Region,2022/8/18,0
Slovenia,SVN,European Region,2022/8/19,0
Slovenia,SVN,European Region,2022/8/22,0
Slovenia,SVN,European Region,2022/8/23,0
Slovenia,SVN,European Region,2022/8/24,0
Slovenia,SVN,European Region,2022/8/25,0
Slovenia,SVN,European Region,2022/8/26,0
Slovenia,SVN,European Region,2022/8/29,0
Slovenia,SVN,European Region,2022/8/30,0
Slovenia,SVN,European Region,2022/8/31,0
Slovenia,SVN,European Region,2022/9/1,0
Slovenia,SVN,European Region,2022/9/4,1
Slovenia,SVN,European Region,2022/9/6,1
Slovenia,SVN,European Region,2022/9/7,0
Slovenia,SVN,European Region,2022/9/8,0
Slovenia,SVN,European Region,2022/9/11,1
Slovenia,SVN,European Region,2022/9/13,0
Slovenia,SVN,European Region,2022/9/14,0
Slovenia,SVN,European Region,2022/9/15,0
Slovenia,SVN,European Region,2022/9/16,0
Slovenia,SVN,European Region,2022/9/19,0
Slovenia,SVN,European Region,2022/9/20,0
Slovenia,SVN,European Region,2022/9/21,0
Slovenia,SVN,European Region,2022/9/22,0
Slovenia,SVN,European Region,2022/9/23,0
Slovenia,SVN,European Region,2022/9/26,1
Slovenia,SVN,European Region,2022/9/27,0
Slovenia,SVN,European Region,2022/9/28,0
Slovenia,SVN,European Region,2022/9/29,0
Slovenia,SVN,European Region,2022/9/30,0
Slovenia,SVN,European Region,2022/10/3,0
Slovenia,SVN,European Region,2022/10/4,0
Slovenia,SVN,European Region,2022/10/5,0
Slovenia,SVN,European Region,2022/10/6,0
Slovenia,SVN,European Region,2022/10/7,0
Slovenia,SVN,European Region,2022/10/10,0
Slovenia,SVN,European Region,2022/10/11,0
Slovenia,SVN,European Region,2022/10/12,0
Slovenia,SVN,European Region,2022/10/13,0
Slovenia,SVN,European Region,2022/10/14,0
Slovenia,SVN,European Region,2022/10/17,0
Slovenia,SVN,European Region,2022/10/19,0
Slovenia,SVN,European Region,2022/10/20,0
Slovenia,SVN,European Region,2022/10/21,0
Slovenia,SVN,European Region,2022/10/24,0
Slovenia,SVN,European Region,2022/10/25,0
Slovenia,SVN,European Region,2022/10/26,0
Spain,ESP,European Region,2022/5/18,0
Spain,ESP,European Region,2022/5/19,7
Spain,ESP,European Region,2022/5/20,16
Spain,ESP,European Region,2022/5/22,17
Spain,ESP,European Region,2022/5/30,58
Spain,ESP,European Region,2022/6/1,44
Spain,ESP,European Region,2022/6/2,14
